Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1096053,2016-11-17T23:15:49.203,82816,72064,1
1096221,2016-11-18T10:03:07.593,82800,64763,1
1096405,2016-11-18T20:03:02.480,82826,48756,1
1096426,2016-11-18T20:36:02.737,82840,79461,1
1096452,2016-11-18T21:00:58.110,82842,71585,1
1096539,2016-11-19T01:04:39.767,82842,71585,3
1096740,2016-11-19T11:54:43.970,82862,64551,1
1096741,2016-11-19T11:56:05.800,82862,16960,1
1096766,2016-11-19T13:22:34.303,82845,4250,1
1096774,2016-11-19T13:49:14.007,82862,16960,3
1096775,2016-11-19T13:51:17.700,82860,62411,1
1097143,2016-11-19T21:03:17.337,82876,9646,1
1097267,2016-11-20T05:29:04.243,82871,7990,1
1097284,2016-11-20T06:29:40.253,82886,42141,1
1097311,2016-11-20T07:14:57.990,82885,13362,1
1097338,2016-11-20T09:34:18.303,82885,13362,3
1097359,2016-11-20T10:41:06.760,82885,82876,1
1097711,2016-11-21T00:05:20.707,82927,66104,1
1097754,2016-11-21T01:09:17.427,82927,62411,1
1097788,2016-11-21T02:34:32.713,82927,66104,3
1097791,2016-11-21T02:47:46.720,82937,76966,1
1097971,2016-11-21T10:07:50.437,82794,81885,3
1098019,2016-11-21T11:53:48.863,82955,53994,1
1098082,2016-11-21T13:45:59.183,82970,52100,1
1098113,2016-11-21T14:36:42.587,82970,39139,1
1098138,2016-11-21T15:51:58.900,66015,1901,1
1098148,2016-11-21T16:44:38.227,82955,53994,3
1098159,2016-11-21T16:51:55.067,82980,82557,1
1098246,2016-11-21T19:26:51.920,82980,82198,1
1098293,2016-11-21T21:26:14.200,82992,82943,1
1098310,2016-11-21T21:31:44.193,82943,82992,1
1098574,2016-11-22T06:07:15.790,82985,10,1
1098575,2016-11-22T10:27:53.890,83026,34106,1
1098577,2016-11-22T10:40:41.650,83019,60584,1
1098578,2016-11-22T10:46:55.487,83019,49294,1
1098579,2016-11-22T10:46:55.487,83019,43808,1
1098580,2016-11-22T12:21:49.277,83019,72026,1
1098581,2016-11-22T12:22:26.387,83032,43686,1
1098582,2016-11-22T12:24:08.850,83031,13964,1
1098583,2016-11-22T12:44:03.227,83036,82912,1
1098584,2016-11-22T13:29:44.937,83031,13964,3
1098585,2016-11-22T13:56:46.800,83032,43686,3
1098586,2016-11-22T15:07:45.103,83050,82980,1
1098587,2016-11-22T16:45:45.720,83050,82980,3
1098588,2016-11-22T20:03:12.070,83065,45839,1
1099470,2016-11-23T09:21:13.247,81004,34106,3
1099471,2016-11-23T09:22:28.930,83026,34106,3
1099561,2016-11-23T12:27:12.993,83116,730,1
1099612,2016-11-23T13:39:25.170,83125,81919,1
1099716,2016-11-23T17:03:31.410,83116,730,3
1099726,2016-11-23T17:25:48.743,83125,81919,3
1099750,2016-11-23T17:46:41.600,83132,10990,1
1099752,2016-11-23T17:56:03.613,83132,10990,3
1099822,2016-11-23T20:53:08.293,9754,36557,1
1099823,2016-11-23T20:53:08.293,9754,36563,1
1099860,2016-11-23T23:02:54.717,83144,68573,1
1099920,2016-11-24T01:56:07.320,68573,83144,1
1100190,2016-11-24T14:45:41.373,83159,49702,1
1100191,2016-11-24T14:47:00.290,83173,49302,1
1100221,2016-11-24T15:36:48.493,83138,69295,1
1100228,2016-11-24T16:00:01.587,83173,49302,3
1100296,2016-11-24T18:08:19.993,80073,19147,1
1100370,2016-11-24T20:59:48.400,80073,19147,3
1100436,2016-11-24T23:45:20.297,83193,50412,1
1100614,2016-11-25T08:41:02.550,83160,52725,1
1100712,2016-11-25T12:45:33.577,83225,83220,1
1100767,2016-11-25T13:27:58.860,66865,2,3
1100790,2016-11-25T13:58:28.453,83225,83220,3
1100797,2016-11-25T14:02:17.137,83220,71639,1
1100806,2016-11-25T14:15:52.327,83220,76743,1
1100809,2016-11-25T14:20:02.980,83220,78072,1
1100880,2016-11-25T16:23:28.777,83234,74404,1
1101016,2016-11-25T18:30:35.467,77284,74404,1
1101040,2016-11-25T19:18:19.807,83234,74404,3
1101053,2016-11-25T19:25:44.417,83248,13964,1
1101068,2016-11-25T20:35:48.950,77284,74404,3
1101069,2016-11-25T20:36:23.910,83220,71639,3
1101088,2016-11-25T22:08:23.263,83246,71806,1
1101089,2016-11-25T22:19:46.460,74275,48756,1
1101368,2016-11-26T09:12:18.980,83289,13362,1
1101480,2016-11-26T12:30:34.237,83289,13362,3
1101488,2016-11-26T12:50:36.217,83301,17723,1
1101489,2016-11-26T12:50:36.217,83301,76162,1
1101513,2016-11-26T14:13:32.213,83282,10322,1
1101538,2016-11-26T15:55:13.160,83302,76210,1
1101602,2016-11-26T16:50:09.350,83308,24639,1
1101672,2016-11-26T22:22:15.393,83308,24639,3
1101673,2016-11-26T22:22:51.263,77877,9646,3
1101743,2016-11-27T01:35:30.543,83319,59541,1
1101982,2016-11-27T06:20:04.113,83318,34106,1
1101983,2016-11-27T06:21:01.577,83318,30522,1
1102023,2016-11-27T07:11:41.893,83294,82213,1
1102033,2016-11-27T07:44:33.233,83318,34106,3
1102130,2016-11-27T13:03:01.313,83350,83346,1
1102147,2016-11-27T13:24:08.570,38604,79636,1
1102158,2016-11-27T13:57:33.403,83319,59541,3
1102208,2016-11-27T15:02:07.687,83352,82557,1
1102258,2016-11-27T16:14:52.737,7273,14797,1
1102260,2016-11-27T16:16:08.377,7273,47175,1
1102261,2016-11-27T16:17:35.250,14797,47175,1
1102271,2016-11-27T16:38:46.510,83352,82557,3
1102360,2016-11-27T19:37:25.590,83364,4772,1
1102425,2016-11-27T20:29:30.197,83366,34106,1
1102526,2016-11-28T01:17:29.497,83366,34106,3
1102775,2016-11-28T07:14:13.627,83388,66104,1
1102933,2016-11-28T10:45:42.350,83388,66104,3
1103195,2016-11-28T13:31:05.717,83367,61984,1
1103234,2016-11-28T15:15:34.870,83395,82980,1
1103249,2016-11-28T16:10:57.090,83400,35231,1
1103316,2016-11-28T17:02:12.933,83401,24943,1
1103347,2016-11-28T18:29:21.140,83401,51849,1
1103381,2016-11-28T20:17:15.030,83409,55755,1
1103382,2016-11-28T20:21:17.370,83409,52025,1
1103408,2016-11-28T21:03:36.050,83409,52025,3
1103409,2016-11-28T21:03:36.050,83409,55755,3
1103455,2016-11-28T23:11:15.630,83411,82198,1
1103465,2016-11-29T00:20:48.770,83399,25829,1
1103466,2016-11-29T00:23:20.040,83413,17385,1
1103485,2016-11-29T00:47:00.497,83413,30569,1
1103497,2016-11-29T00:52:34.190,83399,25829,3
1103618,2016-11-29T01:53:55.487,83411,82198,3
1103660,2016-11-29T02:10:46.027,83413,30569,3
1104036,2016-11-29T11:21:53.880,83416,79636,1
1104188,2016-11-29T16:00:38.363,83459,39261,1
1104263,2016-11-29T18:03:37.267,83470,18019,1
1104354,2016-11-29T20:41:03.130,83477,13362,1
1104368,2016-11-29T21:21:26.590,83477,13362,3
1104386,2016-11-29T21:36:14.287,83477,30679,1
1104398,2016-11-29T22:40:04.373,83459,39261,3
1104766,2016-11-30T10:03:25.303,83496,10326,1
1104767,2016-11-30T10:04:20.433,10326,83496,1
1104775,2016-11-30T10:08:09.127,83512,66104,1
1104776,2016-11-30T10:08:09.127,83512,66104,3
1109067,2016-12-01T00:10:05.100,83544,83400,1
1109410,2016-12-01T05:08:07.977,83551,30569,1
1109436,2016-12-01T05:54:34.990,83551,30569,3
1109549,2016-12-01T10:22:21.787,83559,13183,1
1109601,2016-12-01T11:08:18.947,83571,34106,1
1109612,2016-12-01T11:12:33.473,83571,34106,3
1109681,2016-12-01T13:10:21.547,83572,19478,1
1109751,2016-12-01T14:53:19.963,83583,70887,1
1109760,2016-12-01T15:26:20.817,83583,70887,3
1109785,2016-12-01T15:42:12.313,83588,83554,1
1109825,2016-12-01T16:13:55.493,83589,83234,1
1109837,2016-12-01T16:44:00.913,83589,74404,1
1109870,2016-12-01T17:36:18.550,83594,4859,1
1109884,2016-12-01T18:09:31.123,83594,4859,3
1109923,2016-12-01T20:02:13.597,83589,74404,3
1110007,2016-12-02T00:38:29.540,83603,62411,1
1110008,2016-12-02T00:38:29.540,83603,66104,1
1110123,2016-12-02T08:06:33.520,83580,45668,1
1110418,2016-12-02T16:40:46.107,83639,18312,1
1110604,2016-12-02T21:04:57.020,83655,83643,1
1110619,2016-12-02T21:49:54.593,83658,24684,1
1110635,2016-12-02T22:13:19.913,83644,62322,1
1110696,2016-12-03T01:51:08.330,83639,18312,3
1110725,2016-12-03T03:11:18.677,83655,83643,3
1111621,2016-12-03T08:08:35.343,83658,80558,1
1111741,2016-12-03T10:39:45.347,83699,80611,1
1111769,2016-12-03T11:11:50.330,83658,24684,3
1111832,2016-12-03T13:28:34.990,83696,18720,1
1111833,2016-12-03T13:29:23.057,83699,64097,1
1111878,2016-12-03T13:50:16.163,83696,18720,3
1111953,2016-12-03T14:57:59.953,83699,39153,1
1112154,2016-12-03T20:10:26.560,83719,30569,1
1112157,2016-12-03T20:13:37.383,83720,83693,1
1112223,2016-12-03T21:31:33.077,83719,30569,3
1112278,2016-12-03T22:59:04.843,83725,39153,1
1112281,2016-12-03T23:02:34.817,83723,10990,1
1112304,2016-12-03T23:51:05.983,83725,39153,3
1112346,2016-12-04T00:42:46.023,83723,10990,3
1113002,2016-12-04T17:42:59.303,83758,39153,1
1113207,2016-12-04T22:35:08.667,83762,1557,1
1113218,2016-12-04T22:42:49.217,83785,83775,1
1113230,2016-12-04T22:53:31.647,83785,83775,3
1113301,2016-12-05T00:49:54.150,83791,82399,1
1113336,2016-12-05T02:12:41.910,83789,19147,1
1113393,2016-12-05T03:11:55.767,83401,56879,1
1113575,2016-12-05T08:46:00.890,83808,30569,1
1113653,2016-12-05T11:01:16.187,83789,19147,3
1113668,2016-12-05T11:27:46.810,83808,30569,3
1113683,2016-12-05T11:34:22.140,83815,1319,1
1113685,2016-12-05T11:46:24.207,83816,18019,1
1113800,2016-12-05T14:01:24.263,83815,1319,3
1114129,2016-12-06T00:40:52.353,83839,83603,1
1114162,2016-12-06T02:07:14.217,73243,64097,1
1114353,2016-12-06T06:26:36.260,83848,38953,1
1114418,2016-12-06T08:14:38.567,83842,83580,1
1114621,2016-12-06T12:50:08.597,83810,24684,1
1114986,2016-12-06T19:50:51.267,83884,12873,1
1114993,2016-12-06T20:02:36.070,83879,70896,1
1115058,2016-12-06T22:02:07.913,83884,12873,3
1115077,2016-12-06T22:43:02.007,83882,57579,1
1115108,2016-12-06T23:50:17.917,83885,7904,1
1115268,2016-12-07T08:25:44.923,83887,33891,1
1115440,2016-12-07T12:01:32.807,83904,72111,1
1115441,2016-12-07T12:01:46.363,46211,72111,1
1115475,2016-12-07T12:32:28.610,46211,72111,3
1115504,2016-12-07T13:17:05.630,57579,83882,1
1115546,2016-12-07T14:10:52.960,83887,33891,3
1115617,2016-12-07T15:22:56.160,83904,72111,3
1115829,2016-12-07T21:01:13.650,83929,68165,1
1115915,2016-12-07T23:26:25.383,83929,25981,1
1116186,2016-12-08T08:47:09.447,83828,82198,1
1116234,2016-12-08T10:03:07.100,83959,21730,1
1116257,2016-12-08T10:20:22.517,83953,57142,1
1116355,2016-12-08T11:47:03.743,83970,10166,1
1116448,2016-12-08T13:37:03.103,83970,10166,3
1116546,2016-12-08T16:20:15.187,83965,66104,1
1116567,2016-12-08T16:33:45.770,83977,29027,1
1116662,2016-12-08T18:21:05.447,83977,29027,3
1116741,2016-12-08T21:23:52.387,83980,13362,1
1116854,2016-12-08T23:09:46.720,83990,73709,1
1116874,2016-12-08T23:45:47.143,83990,73709,3
1116998,2016-12-09T02:34:48.773,83980,13362,3
1117272,2016-12-09T10:32:43.347,84011,30569,1
1117469,2016-12-09T13:12:25.643,84011,30569,3
1117524,2016-12-09T14:16:28.227,83969,61825,1
1117545,2016-12-09T14:45:44.450,83979,77370,1
1117611,2016-12-09T15:40:59.187,84025,83997,1
1117622,2016-12-09T15:42:01.517,83997,84025,1
1117681,2016-12-09T16:29:30.833,83969,61825,3
1117706,2016-12-09T16:43:37.610,84030,83401,1
1117797,2016-12-09T18:17:26.370,84039,34106,1
1117827,2016-12-09T18:49:33.133,84042,6200,1
1117828,2016-12-09T18:49:33.133,84042,37342,1
1117843,2016-12-09T18:58:55.857,84039,34106,3
1117860,2016-12-09T19:34:12.080,84030,66104,1
1117946,2016-12-09T22:10:15.720,84056,911,1
1117974,2016-12-09T22:44:58.620,84060,911,1
1118552,2016-12-10T15:35:05.377,84089,2993,1
1118553,2016-12-10T15:35:05.377,84089,81171,1
1118554,2016-12-10T15:35:05.377,84089,37158,1
1118555,2016-12-10T15:35:05.377,84089,78934,1
1118556,2016-12-10T15:35:05.377,84089,84070,1
1118889,2016-12-10T21:56:06.517,84105,10990,1
1118894,2016-12-10T21:58:35.190,83240,84071,1
1118960,2016-12-11T00:10:58.523,84105,10990,3
1119076,2016-12-11T03:58:25.980,84125,83913,1
1119638,2016-12-11T15:57:22.577,57854,66616,1
1119672,2016-12-11T16:52:03.490,84152,6471,1
1119907,2016-12-11T23:03:05.223,84161,30251,1
1119974,2016-12-12T01:56:10.023,84134,66104,1
1120229,2016-12-12T09:46:07.930,84180,25981,1
1120255,2016-12-12T10:40:46.597,84179,66104,1
1120295,2016-12-12T11:28:50.290,84179,66104,3
1120409,2016-12-12T13:43:12.170,84190,1319,1
1120479,2016-12-12T14:36:23.587,84180,25981,3
1120540,2016-12-12T16:15:43.240,84190,1319,3
1120580,2016-12-12T16:54:06.700,84195,73291,1
1120713,2016-12-12T21:34:19.337,84205,18312,1
1120898,2016-12-13T03:38:56.673,84205,18312,3
1121027,2016-12-13T05:39:08.780,84070,2993,1
1121179,2016-12-13T09:20:25.490,84219,30569,1
1121198,2016-12-13T09:36:14.533,84225,53411,1
1121255,2016-12-13T10:43:19.530,84226,34106,1
1121378,2016-12-13T12:53:58.417,84225,53411,3
1121393,2016-12-13T13:05:42.353,84226,34106,3
1121696,2016-12-13T17:17:45.717,84246,60488,1
1121804,2016-12-13T19:26:30.770,84254,83720,1
1121942,2016-12-13T21:29:35.993,84261,59099,1
1121967,2016-12-13T22:13:30.527,84251,13183,3
1122063,2016-12-14T01:10:01.903,84261,59099,3
1122080,2016-12-14T01:44:48.997,84246,30569,1
1122193,2016-12-14T05:24:34.110,84256,81885,1
1122284,2016-12-14T06:22:08.413,84270,48760,1
1122453,2016-12-14T10:37:11.710,79091,1224,1
1122727,2016-12-14T14:27:19.900,84310,25584,1
1122767,2016-12-14T14:50:27.447,84310,25584,3
1122920,2016-12-14T16:41:45.177,84319,504,1
1123034,2016-12-14T17:30:34.257,84330,66814,1
1123086,2016-12-14T19:31:28.823,84332,84331,1
1123122,2016-12-14T19:45:45.103,84323,84337,1
1123131,2016-12-14T20:14:09.277,84335,21994,1
1123142,2016-12-14T20:21:41.877,84332,84331,3
1123154,2016-12-14T21:07:01.950,84338,65901,1
1123194,2016-12-14T21:52:41.080,84340,43642,1
1123275,2016-12-14T23:53:48.537,84335,44375,1
1123290,2016-12-15T00:24:17.350,84330,66814,3
1123291,2016-12-15T00:30:21.247,84340,43642,3
1123381,2016-12-15T02:46:10.720,84354,68535,1
1123466,2016-12-15T04:45:45.653,84359,7650,1
1123560,2016-12-15T06:25:37.420,84365,84331,1
1123610,2016-12-15T08:22:44.810,77121,82734,1
1123618,2016-12-15T08:39:49.490,84365,84331,3
1123625,2016-12-15T08:45:30.167,84354,68535,3
1123679,2016-12-15T10:33:49.860,84377,52859,1
1123769,2016-12-15T13:32:17.387,84359,7650,3
1123801,2016-12-15T13:57:19.010,44187,74855,1
1124550,2016-12-16T05:31:28.907,84426,71627,1
1124551,2016-12-16T05:31:28.907,84426,45787,1
1124552,2016-12-16T05:31:28.907,84426,46515,1
1124577,2016-12-16T05:52:23.623,84424,66104,1
1124764,2016-12-16T09:02:04.717,84250,25436,1
1124852,2016-12-16T09:40:40.713,84433,34648,1
1124889,2016-12-16T10:01:14.640,83954,48947,1
1124943,2016-12-16T10:20:39.070,84207,66104,1
1125015,2016-12-16T10:39:15.870,84437,45156,1
1125076,2016-12-16T11:03:51.293,77121,48715,1
1125235,2016-12-16T12:35:06.663,58945,25916,1
1125367,2016-12-16T13:35:18.197,84250,25436,3
1125422,2016-12-16T14:16:12.910,83954,48947,3
1125423,2016-12-16T14:17:42.697,84437,45156,3
1125495,2016-12-16T14:57:39.543,84466,68646,1
1125541,2016-12-16T15:48:04.550,84207,66104,3
1125612,2016-12-16T16:33:06.417,84473,30569,1
1125679,2016-12-16T17:18:58.873,84456,66719,1
1125723,2016-12-16T18:00:09.117,84473,30569,3
1126215,2016-12-17T00:36:09.680,84467,46051,1
1126237,2016-12-17T01:37:58.940,84388,64846,1
1126303,2016-12-17T02:41:29.913,84462,44402,1
1127680,2016-12-18T09:31:55.317,84562,65614,1
1127809,2016-12-18T12:53:33.807,84569,79505,1
1127959,2016-12-18T15:03:12.253,84461,66104,1
1127960,2016-12-18T15:03:12.253,84461,62411,1
1128061,2016-12-18T17:12:22.387,84582,9646,1
1128136,2016-12-18T19:16:54.603,84585,64258,1
1128152,2016-12-18T19:39:09.657,84582,24729,1
1128165,2016-12-18T20:14:01.867,84582,9646,3
1128306,2016-12-18T22:07:26.757,84589,51233,3
1128323,2016-12-18T22:17:43.443,84563,67462,1
1128329,2016-12-18T22:33:13.743,84563,52454,1
1128380,2016-12-19T00:48:20.540,84563,67462,3
1128454,2016-12-19T03:17:27.493,84609,46533,1
1128512,2016-12-19T05:22:00.657,84608,83580,1
1128670,2016-12-19T09:41:43.710,84617,60038,1
1128672,2016-12-19T09:53:45.167,84617,6004,1
1128736,2016-12-19T10:57:57.677,84617,6004,3
1128963,2016-12-19T14:04:14.670,84642,13183,1
1129042,2016-12-19T15:03:13.207,84644,66104,1
1129360,2016-12-19T21:24:37.700,84608,36115,1
1129373,2016-12-19T21:51:09.263,84668,37023,1
1129405,2016-12-19T22:26:37.030,84031,73303,1
1129413,2016-12-19T22:35:30.767,42045,38416,1
1129525,2016-12-20T01:01:58.097,84675,76320,1
1130201,2016-12-20T15:19:41.277,84674,46093,1
1130314,2016-12-20T16:59:43.420,84711,6818,1
1130361,2016-12-20T18:24:25.980,84711,6818,3
1130535,2016-12-20T22:00:55.813,84722,34236,1
1130587,2016-12-20T22:52:58.307,84722,34236,3
1130735,2016-12-21T04:14:45.387,84740,22069,1
1130808,2016-12-21T06:41:41.220,84744,3764,1
1130826,2016-12-21T07:08:56.327,25804,22069,1
1130943,2016-12-21T09:32:51.530,84708,31164,1
1130985,2016-12-21T09:42:33.693,44941,31164,1
1130992,2016-12-21T09:44:03.843,44176,31164,1
1130994,2016-12-21T09:44:18.847,48731,31164,1
1131009,2016-12-21T09:45:51.167,18384,31164,1
1131019,2016-12-21T09:47:20.327,34595,35710,1
1131029,2016-12-21T09:48:53.960,53506,31164,1
1131031,2016-12-21T09:49:10.997,41816,31164,1
1131032,2016-12-21T09:49:40.253,21130,31164,1
1131033,2016-12-21T09:49:53.520,36301,31164,1
1131034,2016-12-21T09:50:00.440,80213,31164,1
1131047,2016-12-21T10:08:16.013,84708,31164,3
1131059,2016-12-21T10:10:22.903,44941,31164,3
1131062,2016-12-21T10:12:03.013,21130,31164,3
1131063,2016-12-21T10:13:08.037,52593,31164,3
1131071,2016-12-21T10:23:22.753,84740,22069,3
1131152,2016-12-21T11:37:01.220,84757,76951,1
1131223,2016-12-21T12:39:07.783,84528,76533,1
1131247,2016-12-21T12:58:46.280,84763,20639,1
1131275,2016-12-21T13:11:33.203,84757,76951,3
1131620,2016-12-21T15:11:24.340,53506,31164,3
1131621,2016-12-21T15:12:24.740,41816,31164,3
1131622,2016-12-21T15:12:45.647,80213,31164,3
1131631,2016-12-21T15:27:05.430,84767,30569,1
1131632,2016-12-21T15:35:35.110,36301,31164,3
1131633,2016-12-21T15:36:14.773,44176,31164,3
1131634,2016-12-21T15:36:40.440,18384,31164,3
1131635,2016-12-21T15:37:16.747,84744,3764,3
1131636,2016-12-21T15:38:25.197,48731,31164,3
1131712,2016-12-21T16:47:10.847,42913,31164,3
1131713,2016-12-21T16:47:41.513,34595,35710,3
1131714,2016-12-21T16:48:09.367,84528,76533,3
1132177,2016-12-21T21:41:31.510,84785,66104,1
1132380,2016-12-22T03:19:05.800,84800,30569,1
1132461,2016-12-22T05:41:18.910,84800,30569,3
1132572,2016-12-22T08:03:02.847,84806,4859,1
1132584,2016-12-22T08:22:46.093,84806,4859,3
1132627,2016-12-22T08:40:24.583,20639,84763,1
1132854,2016-12-22T13:23:33.237,59881,84818,1
1132855,2016-12-22T13:24:27.167,84818,59881,1
1132985,2016-12-22T15:54:39.010,84829,47950,1
1132986,2016-12-22T15:54:39.010,84829,47950,3
1133308,2016-12-22T23:15:10.087,84847,84495,1
1133311,2016-12-22T23:18:36.503,84847,84495,3
1133444,2016-12-23T01:48:36.357,84852,66104,1
1133641,2016-12-23T05:22:50.887,84865,30569,1
1133680,2016-12-23T06:23:05.893,84865,30569,3
1133801,2016-12-23T09:26:02.740,84863,22051,1
1133843,2016-12-23T10:31:43.503,84877,82215,1
1133905,2016-12-23T11:59:32.170,84863,22051,3
1133920,2016-12-23T12:42:45.433,84826,26186,1
1134011,2016-12-23T13:20:55.607,84852,66104,3
1134220,2016-12-23T17:10:10.337,84898,30569,1
1134326,2016-12-23T18:08:40.290,84902,46167,1
1134327,2016-12-23T18:08:40.290,84902,46488,1
1134597,2016-12-23T23:25:27.187,84915,34106,1
1134608,2016-12-23T23:29:24.767,84917,4859,1
1134629,2016-12-24T00:14:46.220,84915,34106,3
1134630,2016-12-24T00:14:55.417,84917,4859,3
1134962,2016-12-24T10:15:17.003,83898,80681,1
1135453,2016-12-24T15:41:37.963,84939,25584,1
1135518,2016-12-24T16:43:52.400,25320,34818,1
1135564,2016-12-24T18:31:52.500,84937,66104,1
1135565,2016-12-24T18:31:52.500,84937,66104,3
1135681,2016-12-24T22:43:42.407,84952,62633,1
1136000,2016-12-25T08:59:40.963,84939,18854,1
1136064,2016-12-25T10:10:36.423,84960,26082,1
1136110,2016-12-25T10:55:00.503,84965,34106,1
1136225,2016-12-25T13:07:32.840,84965,34106,3
1136375,2016-12-25T16:34:41.407,84939,18854,3
1136446,2016-12-25T18:10:42.933,84976,66104,1
1136497,2016-12-25T19:56:16.703,84975,62411,1
1136548,2016-12-25T22:01:49.647,84986,66104,1
1136570,2016-12-25T22:17:40.903,84986,81668,1
1136575,2016-12-25T22:20:26.437,84986,81589,1
1136576,2016-12-25T22:20:41.957,84976,84986,1
1136578,2016-12-25T22:21:41.803,84986,84976,1
1136609,2016-12-25T23:00:36.920,84986,84976,3
1136610,2016-12-25T23:00:36.920,84986,81668,3
1136611,2016-12-25T23:00:36.920,84986,66104,3
1136622,2016-12-25T23:27:16.273,84992,26677,1
1136694,2016-12-26T04:47:24.103,85001,20484,1
1136860,2016-12-26T11:14:36.287,84983,30569,1
1137058,2016-12-26T17:50:25.907,84975,66104,1
1137092,2016-12-26T19:19:49.467,84975,43268,1
1137628,2016-12-27T18:36:52.990,85059,8452,1
1137777,2016-12-27T22:59:12.613,85071,50929,1
1138052,2016-12-28T03:02:20.157,85085,83416,1
1138128,2016-12-28T05:26:40.203,85088,84992,1
1138129,2016-12-28T05:26:40.203,85088,26677,1
1138195,2016-12-28T08:45:33.170,1468,46096,1
1138234,2016-12-28T11:04:18.273,85052,58468,1
1138602,2016-12-28T17:13:22.600,85096,43268,1
1138783,2016-12-28T21:52:47.443,85032,84447,1
1138959,2016-12-29T03:07:25.097,85135,30569,1
1138993,2016-12-29T05:32:32.920,85141,39100,1
1139052,2016-12-29T07:23:24.333,85135,30569,3
1139084,2016-12-29T07:57:10.263,85146,22285,1
1139275,2016-12-29T13:34:44.447,85085,83416,3
1139369,2016-12-29T16:02:13.620,85160,54259,1
1139383,2016-12-29T16:26:03.053,85161,49823,1
1139385,2016-12-29T16:39:56.853,85159,52474,1
1139407,2016-12-29T16:47:26.823,85169,79978,1
1139432,2016-12-29T17:02:23.963,85160,54259,3
1139454,2016-12-29T17:46:09.053,82176,5040,1
1139613,2016-12-29T20:29:00.417,65455,5040,1
1139680,2016-12-29T21:46:24.887,85189,67462,1
1139691,2016-12-29T22:23:46.827,82176,5040,3
1139711,2016-12-29T23:16:29.000,85193,34106,1
1139716,2016-12-29T23:35:06.000,85193,34106,3
1139754,2016-12-30T00:44:10.760,84763,70804,1
1139765,2016-12-30T01:28:18.737,85189,67462,3
1139839,2016-12-30T06:54:20.130,85177,72064,1
1139948,2016-12-30T10:19:16.183,85204,11507,1
1140229,2016-12-30T16:05:09.400,85231,21129,1
1140230,2016-12-30T16:05:09.400,85231,45047,1
1140267,2016-12-30T17:07:10.053,85204,11507,3
1140895,2016-12-31T15:06:38.910,85275,47151,1
1141179,2017-01-01T02:50:30.527,82800,63937,1
1141185,2017-01-01T03:29:06.913,85315,67955,1
1141830,2017-01-02T04:44:54.510,85369,62511,1
1141992,2017-01-02T10:44:46.697,85389,51933,1
1142003,2017-01-02T10:45:01.643,85369,62511,3
1142069,2017-01-02T12:03:06.793,85391,26589,1
1142285,2017-01-02T17:32:35.950,85403,9480,1
1142286,2017-01-02T17:34:16.847,84976,39153,1
1142333,2017-01-02T18:57:32.930,84976,39153,3
1142374,2017-01-02T19:49:12.140,85429,85420,1
1142481,2017-01-02T21:57:38.783,85437,85428,1
1142632,2017-01-03T05:10:20.627,85450,81699,1
1142690,2017-01-03T08:20:31.343,77013,85461,1
1142752,2017-01-03T11:09:31.893,85477,66015,1
1142825,2017-01-03T13:02:36.933,85477,66015,3
1142831,2017-01-03T13:15:01.627,85446,74386,1
1142875,2017-01-03T14:12:19.380,85435,3620,1
1142876,2017-01-03T14:12:19.380,85435,3620,3
1142903,2017-01-03T14:32:40.130,85346,76670,1
1142972,2017-01-03T15:47:19.353,85461,77013,1
1143014,2017-01-03T17:50:39.030,42492,30522,1
1143127,2017-01-03T19:10:10.250,42492,30522,3
1143179,2017-01-03T20:53:10.317,85494,30522,1
1143206,2017-01-03T21:28:54.443,85504,17599,1
1143224,2017-01-03T21:58:00.307,85504,80309,1
1143225,2017-01-03T21:58:00.307,85504,67052,1
1143264,2017-01-03T22:44:21.217,85510,57939,1
1143740,2017-01-04T15:53:48.917,85547,81129,1
1143799,2017-01-04T16:28:49.963,85549,42005,1
1143890,2017-01-04T18:31:20.447,85535,62411,1
1143960,2017-01-04T19:58:50.157,85565,65542,1
1144079,2017-01-04T23:40:34.600,85558,48827,1
1144192,2017-01-05T07:59:15.843,85579,14217,1
1144274,2017-01-05T10:52:49.180,85582,66104,1
1144354,2017-01-05T13:14:29.970,85600,22625,1
1144366,2017-01-05T13:19:51.540,85595,40586,1
1144373,2017-01-05T13:20:20.383,28925,85510,1
1144374,2017-01-05T13:20:20.383,28925,37141,1
1144415,2017-01-05T14:12:36.297,85587,44258,1
1144465,2017-01-05T15:09:02.007,85616,85559,1
1144609,2017-01-05T18:20:33.860,85623,66104,1
1144840,2017-01-06T01:38:12.813,85629,34106,1
1144841,2017-01-06T01:38:12.813,85629,34106,3
1145103,2017-01-06T10:39:51.713,85628,85644,1
1145230,2017-01-06T14:53:25.567,85659,64096,1
1145288,2017-01-06T15:33:07.880,85662,85552,1
1145325,2017-01-06T16:41:06.170,22796,85644,1
1145338,2017-01-06T17:14:05.603,85662,85552,3
1145345,2017-01-06T17:30:35.743,85644,22796,1
1145374,2017-01-06T18:28:55.227,22796,85644,3
1145378,2017-01-06T18:46:59.970,85672,10990,1
1145379,2017-01-06T18:46:59.970,85672,23860,1
1145492,2017-01-06T23:24:33.583,85552,83548,1
1145622,2017-01-07T04:05:33.690,85687,3515,1
1145675,2017-01-07T07:08:49.897,85689,53198,1
1145729,2017-01-07T08:37:30.923,85701,34106,1
